ConversationID,UtteranceID,Utterance,Speaker,StartTime,EndTime,Emotion,Sentiment,Sarcasm,Humor,Relevancy(Emo→Sen),Relevancy(Sar→Hum),Pride,Love
C_1041,C_1041_U_5,成为下一个受害者,邰伟,"00:00:09,409","00:00:10,940",anger,neutral,none,none,1,-1,none,none
C_1041,C_1041_U_6,你疯了,方木,"00:00:11,830","00:00:12,170",anger,neutral,sarcastic,none,2,0,none,none
C_1041,C_1041_U_7,不是都告诉过你了吗,方木,"00:00:12,170","00:00:15,164",anger,neutral,none,none,-1,1,none,none
C_1041,C_1041_U_8,邰伟你抓错人了,方木,"00:00:15,164","00:00:16,205",anger,neutral,none,none,-1,0,none,none
C_1041,C_1041_U_9,凶手现在在外面笑话着我们呢,方木,"00:00:16,205","00:00:18,495",anger,neutral,sarcastic,none,-1,0,none,none
C_1041,C_1041_U_10,你知道吗,方木,"00:00:18,495","00:00:19,328",anger,neutral,none,none,-1,1,none,none
C_1041,C_1041_U_11,你给我坐下,邰伟,"00:00:19,328","00:00:20,350",anger,neutral,none,none,-1,1,none,none
C_1042,C_1042_U_1,没有时间了,方木,"00:00:00,000","00:00:01,470",neutral,neutral,none,none,-1,0,none,none
C_1042,C_1042_U_2,现在没有时间了,方木,"00:00:02,580","00:00:03,582",neutral,neutral,none,none,-1,0,none,none
C_1042,C_1042_U_3,你没有什么时间了,邰伟,"00:00:03,582","00:00:05,482",anger,neutral,none,none,-1,0,none,none
C_1042,C_1042_U_4,你要再杀一次邓琳玥,邰伟,"00:00:05,482","00:00:07,545",anger,neutral,none,none,-1,1,none,none
C_1042,C_1042_U_5,来满足你的死亡名单吗,邰伟,"00:00:07,545","00:00:09,724",anger,neutral,none,none,-1,0,none,none
C_1042,C_1042_U_6,我没有,方木,"00:00:09,724","00:00:10,393",anger,neutral,none,none,0,0,none,none
C_1042,C_1042_U_7,我没有杀任何人,方木,"00:00:10,393","00:00:12,160",anger,neutral,none,none,2,-1,none,none
C_1042,C_1042_U_8,邓琳玥两次差点儿死在你手里,邰伟,"00:00:12,160","00:00:14,370",anger,neutral,none,none,2,0,none,none
C_1043,C_1043_U_1,七年前,女法医,"00:00:00,170","00:00:00,827",neutral,neutral,none,none,2,1,none,none
C_1043,C_1043_U_2,他们俩之间究竟发生了什么事,女法医,"00:00:00,827","00:00:03,895",surprise,neutral,none,none,2,0,none,none
C_1043,C_1043_U_3,你能告诉我吗,女法医,"00:00:03,895","00:00:05,200",surprise,neutral,none,none,2,0,none,none
C_1043,C_1043_U_4,这不是你该问的,刑志森,"00:00:06,500","00:00:07,960",neutral,neutral,none,none,2,-1,none,none
C_1043,C_1043_U_5,为什么,女法医,"00:00:08,810","00:00:10,310",anger,neutral,none,none,1,0,none,none
C_1043,C_1043_U_6,难道非得等到大家都被心魔控制了,女法医,"00:00:10,940","00:00:13,640",anger,neutral,none,none,1,0,none,none
C_1043,C_1043_U_7,等到那个时候你才愿意说,女法医,"00:00:13,640","00:00:15,590",anger,neutral,none,none,2,0,none,none
C_1043,C_1043_U_8,到那个时候还来得及吗,女法医,"00:00:15,920","00:00:18,193",anger,neutral,none,none,2,0,none,none
C_1043,C_1043_U_9,还用得救吗,女法医,"00:00:18,193","00:00:19,456",anger,neutral,sarcastic,none,2,0,none,none
C_1043,C_1043_U_10,这是纪律,刑志森,"00:00:19,456","00:00:20,720",anger,neutral,none,none,1,0,none,none
C_1044,C_1044_U_1,你怎么找到这儿的,孙普,"00:00:00,950","00:00:02,950",surprise,neutral,none,none,1,0,none,none
C_1044,C_1044_U_2,你要的不就是一个愿赌服输的结局吗,方木,"00:00:03,950","00:00:08,230",neutral,neutral,none,none,1,0,none,none
C_1044,C_1044_U_3,不管输的是谁,方木,"00:00:08,760","00:00:10,710",neutral,neutral,none,none,1,-1,none,none
C_1044,C_1044_U_4,就差一秒,孙普,"00:00:11,990","00:00:13,660",sadness,neutral,none,none,1,1,none,none
C_1044,C_1044_U_5,就差一秒,孙普,"00:00:15,990","00:00:16,830",sadness,neutral,none,none,1,1,none,none
C_1044,C_1044_U_6,就差一秒,方木,"00:00:16,830","00:00:20,670",neutral,neutral,sarcastic,none,1,0,none,none
C_1044,C_1044_U_7,赢的就是你,方木,"00:00:21,190","00:00:22,490",neutral,neutral,sarcastic,none,-2,0,none,none
C_1045,C_1045_U_1,他怎么可能记得这儿,孙普,"00:00:00,310","00:00:03,260",surprise,neutral,none,none,-2,1,none,none
C_1045,C_1045_U_2,还能把这儿给画出来,孙普,"00:00:04,810","00:00:07,930",surprise,neutral,none,none,-2,-1,none,none
C_1045,C_1045_U_3,不是每个人的心灵,方木,"00:00:10,340","00:00:11,930",anger,neutral,none,none,-2,0,none,none
C_1045,C_1045_U_4,都像你一样脆弱不堪,方木,"00:00:12,320","00:00:14,560",anger,neutral,sarcastic,none,-2,0,none,none
C_1045,C_1045_U_5,你不过是倚靠着图书馆,方木,"00:00:15,850","00:00:18,550",anger,neutral,sarcastic,none,-2,0,none,none
C_1045,C_1045_U_6,终日穿梭于地下的,方木,"00:00:18,550","00:00:20,730",anger,neutral,sarcastic,none,-2,0,none,none
C_1045,C_1045_U_7,一只歹毒的独老鼠而已,方木,"00:00:21,060","00:00:23,110",anger,neutral,sarcastic,none,2,0,none,none
C_1046,C_1046_U_1,你都想通了,孙普,"00:00:01,410","00:00:02,760",neutral,neutral,none,none,2,0,none,none
C_1046,C_1046_U_2,你之所以最后一秒赶到这儿来,孙普,"00:00:10,830","00:00:13,840",neutral,neutral,sarcastic,none,2,0,none,none
C_1046,C_1046_U_3,就是来羞辱我,孙普,"00:00:15,530","00:00:18,250",neutral,neutral,sarcastic,none,1,0,none,none
C_1046,C_1046_U_4,我看着你一败涂地,方木,"00:00:19,530","00:00:21,760",anger,neutral,none,none,1,-1,none,none
C_1046,C_1046_U_5,可我丝毫不会开心,方木,"00:00:22,670","00:00:24,815",anger,neutral,none,none,2,0,none,none
C_1046,C_1046_U_6,就算我将你千刀万剐,方木,"00:00:24,815","00:00:27,200",anger,neutral,none,none,-2,0,none,none
C_1046,C_1046_U_7,我也不会开心,方木,"00:00:28,460","00:00:30,760",anger,neutral,none,none,2,0,none,none
C_1047,C_1047_U_1,我从没有在乎过表面的输赢对错,孙普,"00:00:00,000","00:00:03,300",neutral,neutral,none,none,1,0,none,none
C_1047,C_1047_U_2,所以从来没有败过,孙普,"00:00:04,700","00:00:09,820",neutral,neutral,none,none,2,0,none,none
C_1047,C_1047_U_3,我必须打败你,孙普,"00:00:11,920","00:00:13,590",neutral,neutral,none,none,2,0,none,none
C_1047,C_1047_U_4,让大家重新认识我,孙普,"00:00:15,650","00:00:18,420",neutral,neutral,none,none,-1,1,none,none
C_1047,C_1047_U_5,你败的不是我,方木,"00:00:24,100","00:00:25,920",anger,neutral,none,none,-1,-1,none,none
C_1047,C_1047_U_6,不是任何人,方木,"00:00:25,920","00:00:27,190",anger,neutral,none,none,-1,1,none,none
C_1047,C_1047_U_7,从你隐藏这座地道开始,方木,"00:00:28,660","00:00:31,500",anger,neutral,none,none,1,1,none,none
C_1047,C_1047_U_8,你就彻彻底底,方木,"00:00:32,720","00:00:34,760",anger,neutral,none,none,1,1,none,none
C_1047,C_1047_U_9,被你自己内心的魔鬼所打败了,方木,"00:00:35,220","00:00:37,480",anger,neutral,none,none,1,0,none,none
C_1048,C_1048_U_1,看来你是从孙普的手里死里逃生了,乔教授,"00:00:00,020","00:00:03,240",neutral,neutral,none,none,-1,0,none,none
C_1048,C_1048_U_2,我要和方木单独的谈一谈,乔教授,"00:00:05,940","00:00:08,551",neutral,neutral,none,none,-1,0,none,none
C_1048,C_1048_U_3,邰伟,乔教授,"00:00:08,551","00:00:09,335",neutral,neutral,none,none,-1,0,none,none
C_1048,C_1048_U_4,你是不是回避一下,乔教授,"00:00:09,335","00:00:11,424",neutral,neutral,none,none,2,-1,none,none
C_1048,C_1048_U_5,在我没明白这是怎么回事之前,邰伟,"00:00:11,424","00:00:14,790",neutral,neutral,none,none,-1,0,none,none
C_1048,C_1048_U_6,我还是在这吧,邰伟,"00:00:16,480","00:00:17,700",neutral,neutral,none,none,-1,0,none,none
C_1048,C_1048_U_7,这不是很明显吗,乔教授,"00:00:19,150","00:00:20,890",neutral,neutral,sarcastic,none,2,0,none,none
C_1049,C_1049_U_1,乔教授,邰伟,"00:00:00,600","00:00:01,870",neutral,neutral,none,none,1,0,none,none
C_1049,C_1049_U_2,方木可以不是天才,邰伟,"00:00:02,200","00:00:04,402",neutral,neutral,none,none,2,0,none,none
C_1049,C_1049_U_3,但绝不能就这么废了,邰伟,"00:00:04,402","00:00:06,850",neutral,neutral,none,none,2,1,none,none
C_1049,C_1049_U_4,好,乔教授,"00:00:09,870","00:00:10,185",neutral,neutral,none,none,2,0,none,none
C_1049,C_1049_U_5,我知道了,乔教授,"00:00:10,185","00:00:11,130",neutral,neutral,none,none,2,-1,none,none
C_1049,C_1049_U_6,我会按我的方法来帮助他,乔教授,"00:00:11,130","00:00:14,910",neutral,neutral,none,none,2,-1,none,none
C_1050,C_1050_U_1,我们是不是错了,邰伟,"00:00:00,670","00:00:02,720",sadness,negative,none,none,2,0,none,none
C_1050,C_1050_U_2,是我推过去的,刑志森,"00:00:05,260","00:00:06,920",sadness,neutral,none,none,2,0,none,none
C_1050,C_1050_U_3,你审还是我审,刑志森,"00:00:11,000","00:00:12,680",sadness,neutral,none,none,2,-1,none,none
C_1050,C_1050_U_4,算了,刑志森,"00:00:14,860","00:00:16,000",sadness,neutral,none,none,2,0,none,none
C_1050,C_1050_U_5,还是我来吧,邰伟,"00:00:16,320","00:00:17,740",sadness,neutral,none,none,2,0,none,none
C_1050,C_1050_U_6,你不合适,邰伟,"00:00:18,670","00:00:19,790",sadness,neutral,none,none,2,0,none,none
C_1050,C_1050_U_7,还是我来吧,邰伟,"00:00:19,790","00:00:21,180",sadness,neutral,none,none,2,0,none,none
C_1050,C_1050_U_8,我最合适了,邰伟,"00:00:21,800","00:00:23,380",sadness,neutral,none,none,2,1,none,none
C_1050,C_1050_U_9,因为我了解他,邰伟,"00:00:24,310","00:00:25,990",sadness,neutral,none,none,2,0,none,none
C_1051,C_1051_U_1,你打算借多少钱啊,张景林,"00:00:00,210","00:00:01,610",neutral,neutral,none,none,2,0,none,none
C_1051,C_1051_U_2,三十万,严良,"00:00:02,280","00:00:03,520",neutral,neutral,none,none,2,0,none,none
C_1051,C_1051_U_3,您放心,严良,"00:00:04,710","00:00:04,945",neutral,neutral,none,none,2,0,none,none
C_1051,C_1051_U_4,赵叔,严良,"00:00:04,945","00:00:05,415",neutral,neutral,none,none,2,0,none,none
C_1051,C_1051_U_5,我肯定会还你的,严良,"00:00:05,415","00:00:07,500",neutral,neutral,none,none,-1,0,none,none
C_1051,C_1051_U_6,可能时间会久一点儿,严良,"00:00:07,990","00:00:10,285",neutral,neutral,none,none,-1,1,none,none
C_1051,C_1051_U_7,我可以借线条,严良,"00:00:10,285","00:00:11,815",neutral,neutral,none,none,-1,0,none,none
C_1051,C_1051_U_8,这个我知道,张景林,"00:00:11,815","00:00:13,080",neutral,neutral,none,none,-1,0,none,none
C_1051,C_1051_U_9,啊,张景林,"00:00:13,960","00:00:14,360",neutral,neutral,none,none,-1,0,none,none
C_1051,C_1051_U_10,你看啊这个,张景林,"00:00:14,360","00:00:16,370",neutral,neutral,none,none,-1,1,none,none
C_1051,C_1051_U_11,我跟阿斌啊,张景林,"00:00:16,880","00:00:18,258",neutral,neutral,none,none,-1,0,none,none
C_1051,C_1051_U_12,就是你爸爸这个关系这么好,张景林,"00:00:18,258","00:00:21,565",neutral,neutral,none,none,-1,0,none,none
C_1051,C_1051_U_13,你现在有困难,张景林,"00:00:21,565","00:00:23,219",neutral,neutral,none,none,-1,0,none,none
C_1051,C_1051_U_14,我自然应该帮你,张景林,"00:00:23,219","00:00:25,148",neutral,neutral,none,none,-1,0,none,none
C_1051,C_1051_U_15,对吧,张景林,"00:00:25,148","00:00:25,700",neutral,neutral,none,none,0,0,none,none
C_1051,C_1051_U_16,但是但是现在生意也难做,张景林,"00:00:26,330","00:00:28,906",neutral,neutral,none,none,2,1,none,none
C_1051,C_1051_U_17,你说这三十万也不是随时都能拿得出来的,张景林,"00:00:28,906","00:00:32,419",neutral,neutral,none,none,2,-1,none,none
C_1051,C_1051_U_18,是吗,张景林,"00:00:32,419","00:00:32,887",neutral,neutral,none,none,2,0,none,none
C_1052,C_1052_U_1,您知道我爸现在在哪吗,严良,"00:00:00,810","00:00:02,790",sadness,neutral,none,none,2,0,none,none
C_1052,C_1052_U_2,这个我也不太清楚,张景林,"00:00:04,110","00:00:05,980",neutral,neutral,none,none,0,1,none,none
C_1052,C_1052_U_3,要不这样,张景林,"00:00:06,310","00:00:07,252",neutral,neutral,none,none,2,-1,none,none
C_1052,C_1052_U_4,我帮你去问问,张景林,"00:00:07,252","00:00:08,902",neutral,neutral,none,none,2,-1,none,none
C_1052,C_1052_U_5,谢谢张叔,严良,"00:00:08,902","00:00:09,620",sadness,neutral,none,none,0,-1,none,none
C_1052,C_1052_U_6,要不你先坐会儿,张景林,"00:00:12,862","00:00:15,930",neutral,neutral,none,none,2,-1,none,none
C_1052,C_1052_U_7,我去买包烟,张景林,"00:00:16,510","00:00:17,580",neutral,neutral,none,none,0,0,none,none
C_1053,C_1053_U_1,东升,李老师,"00:00:00,466","00:00:01,165",joy,neutral,none,none,2,-1,none,none
C_1053,C_1053_U_2,大家说中午聚餐庆祝结课,李老师,"00:00:01,165","00:00:03,728",joy,neutral,none,none,0,0,none,none
C_1053,C_1053_U_3,你也一块去吧,李老师,"00:00:03,728","00:00:05,359",joy,neutral,none,none,-1,0,none,none
C_1053,C_1053_U_4,我就不去了,张东升,"00:00:05,359","00:00:06,524",joy,neutral,none,none,-2,-1,none,none
C_1053,C_1053_U_5,我爱人在家呢,张东升,"00:00:06,524","00:00:07,922",joy,neutral,none,none,-2,0,none,none
C_1053,C_1053_U_6,她难得休息一天,张东升,"00:00:07,922","00:00:09,553",joy,neutral,none,none,-2,0,none,none
C_1053,C_1053_U_7,行,李老师,"00:00:09,553","00:00:10,000",joy,neutral,none,none,1,0,none,none
C_1053,C_1053_U_8,像张哥这么顾家的好男人,李老师,"00:00:10,000","00:00:11,920",joy,neutral,none,humor,1,0,none,none
C_1053,C_1053_U_9,现在是越来越少了,李老师,"00:00:11,920","00:00:13,264",joy,neutral,none,humor,1,0,none,none
C_1053,C_1053_U_10,你们都好好学学,李老师,"00:00:13,264","00:00:14,780",joy,neutral,none,humor,1,0,none,none
C_1053,C_1053_U_11,下次吧,张东升,"00:00:16,110","00:00:16,976",joy,neutral,none,none,1,0,none,none
C_1053,C_1053_U_12,下次我请啊,张东升,"00:00:16,976","00:00:18,710",joy,neutral,none,none,1,0,none,none
C_1053,C_1053_U_13,行,张东升,"00:00:18,710","00:00:19,143",joy,neutral,none,none,2,-1,none,none
C_1054,C_1054_U_1,那鸡蛋你买的,张东升,"00:00:01,080","00:00:02,650",surprise,neutral,none,none,2,0,none,none
C_1054,C_1054_U_2,那是静静表姐家孩子满月送的红鸡蛋,丈母娘,"00:00:03,480","00:00:07,130",neutral,neutral,none,none,2,1,none,none
C_1054,C_1054_U_3,男孩女孩啊,张东升,"00:00:07,800","00:00:10,310",surprise,neutral,none,none,2,0,none,none
C_1054,C_1054_U_4,妈你们不是还有事吗,徐静,"00:00:10,980","00:00:12,580",disgust,neutral,none,none,2,0,none,none
C_1054,C_1054_U_5,那我们先走了,丈母娘,"00:00:13,890","00:00:15,320",neutral,neutral,none,none,1,0,none,none
C_1054,C_1054_U_6,别抽了,丈母娘,"00:00:16,180","00:00:16,826",anger,neutral,none,none,1,0,none,none
C_1054,C_1054_U_7,走吧,丈母娘,"00:00:16,826","00:00:17,472",anger,neutral,none,none,2,-1,none,none
C_1054,C_1054_U_8,吃一口再走吧,张东升,"00:00:17,472","00:00:19,410",neutral,neutral,none,none,2,0,none,none
C_1054,C_1054_U_9,不了,丈母娘,"00:00:19,410","00:00:20,350",neutral,neutral,none,none,2,0,none,none
C_1055,C_1055_U_1,中午我做个汤吧,张东升,"00:00:00,230","00:00:01,826",neutral,neutral,none,none,1,0,none,none
C_1055,C_1055_U_2,不吃了,徐静,"00:00:01,826","00:00:02,530",neutral,neutral,none,none,1,1,none,none
C_1055,C_1055_U_3,我要去游泳,徐静,"00:00:02,860","00:00:03,940",neutral,neutral,none,none,1,0,none,none
C_1055,C_1055_U_4,不是都戒了吗,张东升,"00:00:06,080","00:00:07,400",disgust,neutral,none,none,1,0,none,none
C_1055,C_1055_U_5,怎么又抽上了,张东升,"00:00:07,400","00:00:08,710",disgust,neutral,none,none,1,0,none,none
C_1055,C_1055_U_6,你考虑好了吗,徐静,"00:00:09,880","00:00:11,220",neutral,neutral,none,none,1,0,none,none
C_1056,C_1056_U_1,爸妈什么意见啊,张东升,"00:00:00,000","00:00:01,660",surprise,neutral,none,none,1,0,none,none
C_1056,C_1056_U_2,他们同意吗,张东升,"00:00:02,360","00:00:03,820",surprise,neutral,none,none,-2,-1,none,none
C_1056,C_1056_U_3,我说了,徐静,"00:00:04,350","00:00:04,926",disgust,neutral,none,none,-2,0,none,none
C_1056,C_1056_U_4,这是我们两个人的事情,徐静,"00:00:04,926","00:00:06,846",disgust,neutral,none,none,-2,0,none,none
C_1056,C_1056_U_5,跟他们没有关系,徐静,"00:00:06,846","00:00:08,190",disgust,neutral,none,none,-2,-1,none,none
C_1056,C_1056_U_6,怎么能没关系呢,张东升,"00:00:12,870","00:00:14,650",neutral,neutral,none,none,-2,0,none,none
C_1056,C_1056_U_7,我们也得考虑一下爸妈的感受吧,张东升,"00:00:17,120","00:00:19,480",neutral,neutral,none,none,-2,0,none,none
C_1056,C_1056_U_8,他们就希望我幸福,徐静,"00:00:20,850","00:00:22,510",disgust,neutral,none,none,-2,0,none,none
C_1057,C_1057_U_1,朝阳妈妈,王老师,"00:00:00,190","00:00:00,888",neutral,neutral,none,none,2,0,none,none
C_1057,C_1057_U_2,我找你谈话没有别的意思,王老师,"00:00:00,888","00:00:02,810",neutral,neutral,none,none,2,0,none,none
C_1057,C_1057_U_3,只是因为同学们之间都对朱朝阳有一些议论,王老师,"00:00:02,810","00:00:06,110",neutral,neutral,none,none,2,0,none,none
C_1057,C_1057_U_4,其他同学羡慕我们朝阳其实就应该跟他一样好好学习吗,周春红,"00:00:06,440","00:00:11,116",neutral,neutral,sarcastic,none,2,0,none,none
C_1057,C_1057_U_5,而不是给老师打什么小报告,周春红,"00:00:11,116","00:00:13,740",neutral,neutral,sarcastic,none,2,0,none,none
C_1058,C_1058_U_1,朝阳同学,叶军,"00:00:00,580","00:00:01,377",neutral,neutral,none,none,2,0,none,none
C_1058,C_1058_U_2,不好意思啊,叶军,"00:00:01,377","00:00:02,705",neutral,neutral,none,none,2,0,none,none
C_1058,C_1058_U_3,小敏就这脾气,叶军,"00:00:02,705","00:00:04,290",neutral,neutral,none,none,2,1,none,none
C_1058,C_1058_U_4,没事的叔叔,朱朝阳,"00:00:04,710","00:00:05,415",neutral,neutral,none,none,2,1,none,none
C_1058,C_1058_U_5,她也不是故意的,朱朝阳,"00:00:05,415","00:00:07,500",neutral,neutral,none,none,2,1,none,none
C_1058,C_1058_U_6,好孩子,叶军,"00:00:07,830","00:00:08,880",joy,neutral,none,none,1,0,none,none
C_1059,C_1059_U_1,今天怎么没有穿警服啊,张景林,"00:00:00,330","00:00:02,944",surprise,neutral,none,none,1,0,none,none
C_1059,C_1059_U_2,周末吗,陈冠声,"00:00:02,944","00:00:03,467",neutral,neutral,none,none,2,-1,none,none
C_1059,C_1059_U_3,对对对,张景林,"00:00:03,467","00:00:03,960",neutral,neutral,none,none,-2,0,none,none
C_1059,C_1059_U_4,来来来,张景林,"00:00:04,900","00:00:05,680",neutral,neutral,none,none,2,0,none,none
C_1059,C_1059_U_5,喝点啤酒,张景林,"00:00:06,590","00:00:07,656",neutral,neutral,none,none,1,1,none,none
C_1059,C_1059_U_6,周末开车了,陈冠声,"00:00:07,656","00:00:08,970",neutral,neutral,none,none,2,0,none,none
C_1059,C_1059_U_7,对我我喝酒也不开车,张景林,"00:00:10,209","00:00:13,080",neutral,neutral,none,none,2,0,none,none
C_1059,C_1059_U_8,最近没干什么偷鸡摸狗,陈冠声,"00:00:21,050","00:00:23,412",surprise,neutral,sarcastic,humor,-1,1,none,none
C_1059,C_1059_U_9,坑蒙拐骗的事,陈冠声,"00:00:23,412","00:00:24,357",surprise,neutral,sarcastic,humor,-1,1,none,none
C_1059,C_1059_U_10,我现在是,张景林,"00:00:24,357","00:00:26,960",neutral,neutral,none,none,-1,1,none,none
C_1059,C_1059_U_11,守法公民嘛,张景林,"00:00:27,530","00:00:29,220",neutral,neutral,none,none,1,1,none,none
C_1060,C_1060_U_1,一来就找我借钱,张景林,"00:00:00,000","00:00:02,030",neutral,neutral,none,none,1,0,none,none
C_1060,C_1060_U_2,有没有说借钱干什么呀,陈冠声,"00:00:02,500","00:00:05,118",surprise,neutral,none,none,1,-1,none,none
C_1060,C_1060_U_3,说是,张景林,"00:00:05,118","00:00:05,445",neutral,neutral,none,none,-1,0,none,none
