ConversationID,TopicDescription
C_1828,晓明说到了北京没有及时探望二位，今天晚上我做东
C_1829,叶总我们该走了，一会烤鸭店没车位，问刘冰觉得刘冰眼熟
C_1830,我这也看不出个名堂，挑一些比较有名的菜系给上来
C_1831,赵总，你别这样给我省钱，在北京吃老字号，就带喝老北京二锅头
C_1832,车在好也是别人的，晓明说我可没混到配车的级别啊
C_1833,老板说，你这是音响店还是机架专卖店，晓明说这件啊本来是当听音室来的，因为器材还没来，还没来得及装修
C_1834,晓明说其实连这套音响就是刚刚摆上的
C_1835,老板说这哪里是发烧啊，这简直非常好
C_1836,原因竟是如此简单，晓明说我总算是找回了面子了
C_1837,建议乐圣公司总部生产一批，代表斯类克公司支持，
C_1838,晓明说天堂之路咋就一点一点征服吧
C_1839,欧阳说大哥真是神了，现在才明白当初大哥为什么要让我承诺保密了
C_1840,欧阳说小丹你的探亲假批下来了，这样你就可以去德国找阿姨了
C_1841,本来我只是提个要求，没想到你真的回来
C_1842,我亲眼看见你打死我朋友，所以临走前有机会的还是想见你一面
C_1843,有时候我也想，一个女人亲手结束一个人的生命，不感到害怕吗
C_1844,小丹爸说你不是来看我的，原来是来还钱的
C_1845,小丹说我要是问你要钱，就不是这个数了，我要是堕落了，问你要多少你自己想
C_1846,小丹爸问小丹你听说过天国的唱片，小丹说很经典的一张唱片
C_1847,小丹爸说这天国之恋拍出来就是大师之作，小丹说这个天国之恋充其量就是一个
C_1848,小丹说你那样理解也行，你那个观念还停留在很早之前，观念不对称说不明白
C_1849,小丹说爸，几句闲聊，你还生气了，爸说当初你真应该去读电影学院
C_1850,小丹爸说你去都影视编剧，你的所有开销都让爸出，当演员不行了，你可以写剧本
C_1851,一部好戏，你走到哪里都是个任务，小丹说我跟你谈的是事物的观点不是艺术
C_1852,小丹爸说你先住几天，我给你做工作，小丹表示拒绝
C_1853,晓明说20多万真的想不明白，就咋这样的场面，有什么意义
C_1854,欧阳说我本来都不该来来了也就是个摆设
C_1855,刘冰说丁哥也真是的，明天就开幕了有什么不能在电话里说吗
C_1856,为啥非要回去两辆车，晓明说肯定是他以为，有根本冲突的大事
C_1857,晓明突然想明白了，市场上都知道咱格律诗音响用的是乐圣旗舰的两幅套件
C_1858,我明白了，可是乐圣咋惹不起，以后就不能在这个圈里不能混了
C_1859,丁哥说，那咱们还能剩下百分之3.2%
C_1860,格律诗是公司，不是江湖到场，不经营恩典交易
C_1861,晓明说出了事谁负责，这是少数人的行为，露骨点说这是你的个人行为
C_1862,晓明说我们是不是可以请你帮忙，也可以不请你帮忙
C_1863,董事长，你要有自己的立场，欧阳说你们可以不找大哥帮忙，这是你们的权利
C_1864,企业靠的就是一个牌子，格律诗公司有不正当行为
C_1865,伪造商品产地，是反不正当竞争法明确禁止的行为，此项诉讼是跟损害赔偿没有直接关系
C_1866,刘冰说600万，这要死啊，乐圣可不是好惹的
C_1867,刘冰说这么大的事情，你给丁哥打个招呼先，晓明说光律师费都要90万
C_1868,晓明说打赢官司又怎样了，刘冰说你是总经理你拿个主意啊
C_1869,晓明说咋先给世杰商量商量，不能再让丁元英前者脖子走了
C_1870,光这诉讼费就是活活给咋拖死，不管打赢打输都是穷光蛋
C_1871,晓明说你就拍怕良心说咋就是不正当竞争
C_1872,晓明说这法官都是有学问的，允许你耍小聪明，
C_1873,晓明说如果败诉了我损失7万不说，败诉了都要欠欧阳雪很多钱
C_1874,晓明说丁哥一直没少帮咋忙，欧阳说赔钱我同意，但是道歉不行，这就是商业竞争嘛
C_1875,其实啊，道歉也没啥，欧阳说如果一直要道歉，只能按照商业摩擦来道歉，不能按违法来道歉
C_1876,董事长，格律诗来人了，欧阳他们来谈和了
C_1877,格律诗希望庭外和解，可以按商业摩擦来，拿出10万当作陪金
C_1878,格律诗这样做不是不打自招吗，就算是商业摩擦吧
C_1879,根本没有可以谈的平台，他们是真不知道还是故作姿态
C_1880,欧阳说叶总快到晚饭时间了，你准备怎么解决
C_1881,晓明说事情一直到这种地步，我们要求退股
C_1882,这边的事你也没给丁哥打个招呼，欧阳说打个招呼又怎样，他能挡住你们退股？
C_1883,刘冰说我有个要求，虽然我不是公司股东，但我还想留在公司里干，给我一个打工的机会
C_1884,晓明说你小子真不要脸，刘冰说我是真的喜欢这种生活，扛不住
C_1885,晓明说这事给丁元英大个招呼就算过去了，刘冰说我同意，世杰是个高人
C_1886,晓明说现在当初签协议的时候你咋不说，我连晕带倒。
C_1887,晓明说我们几个商量了一下退出公司了，欧阳把我们股票都收走了
C_1888,丁元英说自己的事情肯定要自己拿注意，都是小家气，丁哥你忙着吧我们回去了
C_1889,小丹说谈不上欺骗，你把丁元英挤兑的很难受，让后这个人提出了抱歉
C_1890,小丹说刚走，欧阳说我知道刚看见了，现在这个公司都快成幼儿园了
C_1891,欧阳说大哥，公司现在就我一个人，我只会开饭馆，啥都不会，现在就是没官司我也管不了
C_1892,欧阳说那还不如把公司给律师算了，丁元英说谁说官司必须是有律师打，这个官司不复杂只要陈述清楚就行
C_1893,丁元英说小丹不适合替欧文打这个官司，小丹的工作性质不适合在媒体露面
C_1894,欧阳说咱们是不是不正当竞争，小丹说只要是合法的竞争就是正当的竞争
C_1895,欧阳来找亚文说一些事情，见面让后准备吃饭
C_1896,欧阳说我想看看你这边的情况，亚文说我这边也没什么好看的
C_1897,欧阳说乐圣把格律诗起诉了，亚文说格律诗摸了老虎的屁够，欧阳说所以大哥让我来找你
C_1898,丁元英说这个案子并不复杂，只要你不嫌少，就完全没问题，亚文说我能有个拍马屁的机会就不错了
C_1899,打赢这个官司我就可以让公司知名度提高了
C_1900,欧阳说这个媒体报告会耽误你很多事情，亚文说打赢这个官司，我就露脸了，提高知名度了
C_1901,小丹的原话是20万，我眼都红了，既然丁总和小丹都这样说，那这个案子亚文就能应对
C_1902,亚文说你是根本都没看，我还是同意丁总的看法，这个官司并不复杂，只要把证据说清楚就行
C_1903,古城和北京你两边都在兼顾，我一个人顾不过来两边都要管
C_1904,亚文说欧阳我有个乘火打劫的非分之想，如果冒犯了请原谅，我想买你一部分股票
C_1905,欧阳说你看咋们这是干柴烈火非常好，但你必须打完官司之后再说
C_1906,欧文说资金不是问题，还是按照以前的垫资方式，你有能力所以对于你而言我最放心了
C_1907,亚文说我就是个打工的，有个往牌桌上凑的机会就很不错了
C_1908,欧阳说我这个就要守着自己那点，守住在自己的饭店就觉得特别好，亚文说你这就是加客套了
C_1909,咋村里建一个生产机器不容易，只要能保住就没啥大事
C_1910,好听就是艺术，只是每个人艺术的标准不一样
C_1911,亚文的意思呢时候就没有什么风险了，丁元英说你为什么会这样以为
C_1912,欧阳说给公司安排一辆车，丁元英说车买完之后把那俩宝马送回给韩楚风
C_1913,欧阳说小丹这样的人，丁元英说是我贼性不改勾引人家良家女子
C_1914,欧阳说还要找几个股东，给预备股东扩大会议做记录的那为赵女士一定要去
C_1915,我就是人们常说的那种二奶，另一个人就是经常购物，麻将
C_1916,我觉得你很有修养，改天我们在聚
C_1917,大哥让我把你这车送回来，韩楚风说又是公司又是大哥口气变大了啊
C_1918,韩楚风说那两车是输给丁元英的，但丁元英执意送回
C_1919,韩楚风队亚文说看你文文静静的，想知道你站在法庭上是什么风采
C_1920,芮小丹说你是自由人，我是由不得自己，不能什么事都干
C_1921,苏明哲仍然无法接受母亲已经死亡的消息
C_1922,苏明哲指责老二老三在母亲死的时候不在身边，吴非岔开话题
C_1923,吴非说出了自己对未来的担忧，苏明哲不以为然，对吴非感到生气
C_1924,明哲指责明玉在母亲出事的时候跟明成一样都不在母亲身边，明玉对此不屑
C_1925,明哲和明玉对于母亲的逝世感到无奈，明玉感概父亲第一个通知的是远在美国的明哲
C_1926,明玉想给明哲订个酒店，明哲说想去父亲那里，明玉回答父亲在明成那里，怕老宅闹鬼不敢回家
C_1927,明哲感概明玉变得冷漠，明玉则回答他们已经十年没见了
C_1928,朱丽问明玉想吃什么，明玉却让大哥把衣服给明成顺道给烫了，家里的气氛逐渐不和谐起来
C_1929, 明哲主动提出给父亲洗澡，父亲强调不想回老宅
C_1930,明玉问父亲想住哪里，父亲回答他也不知道，就想让明哲把他送到敬老院
C_1931,父亲想回老宅拿换洗衣服，明哲提出一起回去被拒绝
C_1932,明成认为父亲是想住美国的大房子，与朱丽辩论
C_1933,明成与朱丽抱怨明玉，觉得明玉与他们不和
C_1934,明成表示嫌弃妹妹，去吃饭想带上明哲，朱丽说大哥倒时差，让他自己吃
C_1935,小时候明成与明玉闹矛盾，明哲指责明成声音太大
C_1936,明成跟母亲说他反对大哥去美国，母亲不同意他的说法
C_1937,全家对明哲考上斯坦福大学感到高兴
C_1938,明哲提出自己是半奖学金时全家都为住宿费等感到担忧
C_1939,明成与明玉在大哥是否勤工俭学的问题上发生了分歧
C_1940,明哲父亲想让明哲直接工作，母亲表示反对
C_1941,明哲母亲嫌弃苏大强只在乎钱，一辈子窝囊
C_1942,明玉得知父母卖了房子并且没有告知她后很生气
C_1943,父亲对于苏美玉闹脾气表示了生气，母亲对此不屑一顾
C_1944,苏明成让父母猜自己的工资，心中满是炫耀的心情
C_1945,苏明成想让父母先给他两千块钱，父亲嘲讽他开口就数目不小
C_1946,苏明玉跟着二哥一起要钱，表示自己成绩进了全校前十，心中少不了炫耀
C_1947,苏明成嘲讽苏明玉想学大哥一样出国，苏明玉反讽二哥没有那个本事
C_1948,母亲想让苏明玉考师范，当个老师，苏明玉提出她想上清华，母亲表示家中没有那么多钱
C_1949,母亲提出自己把孩子养那么大不容易，苏明玉伤心之下对母亲大吼
C_1950,苏大强想要苏明哲母亲的存折，苏明玉指出这是违法行为
C_1951,明哲想让明成撮合明玉和家里的关系，明成表示自己和朱丽结婚她都没去
C_1952,明哲认为明玉为母亲的丧事出钱出力不容易，明成不以为然
C_1953,明成认为明玉是个白眼狼，明哲让明成多关心她，明成打断了话题
C_1954,苏大强让女儿别跟他过不去了，明玉表示自己是在维权
C_1955,苏大强认为家里亏待女儿不赖他，对女儿抱怨自己这一辈子也是在受气
C_1956,苏大强对女儿拿自己性命相逼，想让女儿别跟他过不去，女儿不以为意
C_1957,明玉问父亲家里的钱都去哪里了，父亲回答都给明成了
C_1958,苏大强让女儿别跟明成提存折的事情，女儿把存折给了苏大强
C_1959,明玉问父亲亲戚借钱怎么办，父亲回答没有，明玉又问她舅的话怎么办，苏大强沉默了
C_1960,明玉给苏大强买了新衣服被明成嘲讽十年只买了一回，苏明玉不以为意
C_1961,明玉给苏大强买的新衣服都很贵，明成认为她是有钱瞎得瑟
C_1962,明哲看到存折里只有四万块钱认为明成不会拿父亲的钱，父亲表示明成挣得多花的更多
C_1963,明哲说母亲告诉他家里过的挺好的，苏大强说母亲偏心苏明成
C_1964,苏明哲想等母亲丧事办完后全家开个会，被苏大强误会要分遗产
C_1965,明哲抱怨弟弟在亲戚面前动手打妹妹，明成指责妹妹在葬礼上一直打电话发消息
C_1966,明哲表示妹妹只是脾气倔，但是心地不坏，明成表示过错不在自己
C_1967,明哲认为明玉变成那样全家都有责任，明成表示妹妹跟自己没关系
C_1968,苏大强来到图书馆里找苏明玉让她回家吃饭，苏明玉怄气不回去
C_1969,苏大强极力劝说女儿，苏明玉心里开始动摇
C_1970,苏明玉得知叫自己回去是因为苏明成订婚之后，坚决决定不回去
C_1971,苏明玉认为家里没有自己的容身之处，母亲则冷言相对
C_1972,母亲想撇清与女儿的关系，苏明玉认为母亲嫌弃自己是个女孩
C_1973,母亲赶女儿出家门，苏明玉伤心之下出了家门
C_1974,明哲认为当时父亲应该劝劝他妈，苏大强表示自己没有办法
C_1975,苏大强说出女儿在外面不搭理家里人，靠自己打工生活，后来做上了生意
C_1976,苏明玉被问一个月能赚多少钱，她开始一个个地数自己的工作的工资
C_1977,苏大强担心自己签证办不下来，苏明哲表示不用担心
C_1978,苏大强不放心明成对自己家传宝地惦记，无奈下只能放弃
C_1979,明成发觉大哥和父亲防着自己，对朱丽抱怨，朱丽劝解
C_1980,明成主张不要理明玉，明哲表示自己不想这个家散掉
C_1981,苏大强为了转移话题，问自己在美国是不是就吃不到包子了
